microFaces RMS diag_mesh_0 diag_mesh_1 max mean min n_samples
29000 0.19948415458202362 182.76820373535156 182.26795418472034 2.2507383823394775 0.10072679072618484 0.0001318911527050659 4066 
3000 0.6192943453788757 182.76820373535156 180.8603713997409 5.12779426574707 0.34237226843833923 0.0003676604828797281 4066 
30000 0.20105679333209991 182.76820373535156 182.06138266354571 3.1595327854156494 0.09936470538377762 4.302818524593022e-06 4066 
31000 0.20882733166217804 182.76820373535156 182.06138266354571 2.770963191986084 0.10153437405824661 1.7508751852801652e-06 4066 
32000 0.18577440083026886 182.76820373535156 182.0212657505626 2.972959041595459 0.08811696618795395 3.3245312806684524e-05 4066 
33000 0.21204283833503723 182.76820373535156 182.0212657505626 2.9587299823760986 0.09501595050096512 1.5697401977377012e-05 4066 
34000 0.19782310724258423 182.76820373535156 182.0212657505626 2.955878973007202 0.09280053526163101 1.7546059098094702e-05 4066 
35000 0.20076192915439606 182.76820373535156 182.0212657505626 2.5956552028656006 0.09585392475128174 3.405062307137996e-05 4066 
36000 0.21920029819011688 182.76820373535156 182.0212657505626 2.972959041595459 0.09485215693712234 1.6467201930936426e-05 4066 
37000 0.2140403836965561 182.76820373535156 182.0212657505626 2.770963191986084 0.09466977417469025 4.053742486576084e-06 4066 
38000 0.21154667437076569 182.76820373535156 182.0212657505626 3.1595327854156494 0.09379620850086212 3.487987123662606e-05 4066 
39000 0.20010973513126373 182.76820373535156 182.0212657505626 2.5956552028656006 0.08901139348745346 1.163881734100869e-06 4066 
4000 0.5141828656196594 182.76820373535156 181.10378122585948 5.28932523727417 0.2768087387084961 6.440595825552009e-06 4066 
40000 0.2073865681886673 182.76820373535156 182.0212657505626 3.0228524208068848 0.0909399539232254 1.9959709334216313e-06 4066 
41000 0.18107664585113525 182.76820373535156 182.0212657505626 2.1412034034729004 0.08647893369197845 7.490911229979247e-06 4066 
42000 0.19811463356018066 182.76820373535156 182.04302114883023 2.9509117603302 0.08939633518457413 2.7390638933866285e-05 4066 
43000 0.23593111336231232 182.76820373535156 182.04302114883023 3.1595327854156494 0.09505639970302582 3.487987123662606e-05 4066 
44000 0.17327632009983063 182.76820373535156 182.21299444370834 3.0228524208068848 0.0811137855052948 2.2878932213643566e-05 4066 
45000 0.1835537999868393 182.76820373535156 182.21299444370834 2.766568660736084 0.0807974711060524 1.3889109595766058e-06 4066 
46000 0.18467992544174194 182.76820373535156 182.21299444370834 3.100613832473755 0.0827341079711914 1.418099145666929e-06 4066 
47000 0.18458795547485352 182.76820373535156 182.21299444370834 2.5956552028656006 0.08142121881246567 2.1035971542460175e-07 4066 
48000 0.16569405794143677 182.76820373535156 182.21299444370834 2.770963191986084 0.0760127529501915 2.6184388843830675e-06 4066 
49000 0.15034139156341553 182.76820373535156 182.21299444370834 1.800365924835205 0.07490190118551254 1.599384268047288e-05 4066 
5000 0.41000810265541077 182.76820373535156 181.12160711415035 4.480440139770508 0.24791984260082245 0.00013751133519690484 4066 
50000 0.15984930098056793 182.76820373535156 182.21299444370834 2.2332701683044434 0.07266626507043839 3.214133585061063e-06 4066 
51000 0.16431964933872223 182.76820373535156 182.21299444370834 2.489496946334839 0.0737965852022171 0.0 4066 
52000 0.15088194608688354 182.76820373535156 182.21373166741546 2.406050443649292 0.07116460800170898 1.418099145666929e-06 4066 
53000 0.15574292838573456 182.76820373535156 182.21373166741546 2.406050443649292 0.07062070816755295 1.699224958429113e-05 4066 
54000 0.16579385101795197 182.76820373535156 182.21373166741546 2.3133351802825928 0.07535722106695175 8.883197551767807e-06 4066 
55000 0.15997329354286194 182.76820373535156 182.21373166741546 2.6781387329101562 0.06969563663005829 3.214133585061063e-06 4066 
56000 0.16592803597450256 182.76820373535156 182.21373166741546 2.248856544494629 0.07171064615249634 4.302818524593022e-06 4066 
57000 0.15899790823459625 182.76820373535156 182.21373166741546 2.247568130493164 0.07323962450027466 1.418099145666929e-06 4066 
58000 0.16912904381752014 182.76820373535156 182.21373166741546 2.5212976932525635 0.07234029471874237 1.163881734100869e-06 4066 
59000 0.19507497549057007 182.76820373535156 182.2693159672727 2.6781387329101562 0.07779970020055771 4.9484420742373914e-05 4066 
6000 0.4146011173725128 182.76820373535156 181.12160711415035 5.1345930099487305 0.22344058752059937 6.709704030072317e-05 4066 
60000 0.152950257062912 182.76820373535156 182.2693159672727 2.767728090286255 0.06970903277397156 1.1511109732964542e-05 4066 
61000 0.14565901458263397 182.76820373535156 182.2693159672727 2.6781387329101562 0.06647493690252304 7.490911229979247e-06 4066 
62000 0.14782361686229706 182.76820373535156 182.29078352019187 2.246331214904785 0.06730220466852188 2.0235318061168073e-06 4066 
63000 0.15013012290000916 182.76820373535156 182.29078352019187 2.24237322807312 0.06738673150539398 1.2012555089313537e-05 4066 
64000 0.14467783272266388 182.76820373535156 182.29078352019187 2.524846315383911 0.06552159041166306 2.1035971542460175e-07 4066 
65000 0.15539409220218658 182.76820373535156 182.29078352019187 2.767728090286255 0.06656051427125931 0.0 4066 
66000 0.14342491328716278 182.76820373535156 182.29078352019187 2.4279563426971436 0.06678152084350586 1.163881734100869e-06 4066 
67000 0.16446097195148468 182.76820373535156 182.29078352019187 2.767728090286255 0.07017332315444946 1.3128476894053165e-05 4066 
68000 0.16439513862133026 182.76820373535156 182.29078352019187 2.4279563426971436 0.06957348436117172 1.418099145666929e-06 4066 
69000 0.16224218904972076 182.76820373535156 182.29078352019187 2.637695074081421 0.0696897804737091 2.0235318061168073e-06 4066 
7000 0.39945805072784424 182.76820373535156 181.45208559105538 4.999721050262451 0.21189124882221222 0.0 4066 
70000 0.1507168710231781 182.76820373535156 182.29078352019187 2.6781387329101562 0.06621964275836945 1.8793376511894166e-05 4066 
71000 0.15571093559265137 182.76820373535156 182.29078352019187 2.4279563426971436 0.06643740832805634 1.4198512872098945e-05 4066 
72000 0.15869706869125366 182.76820373535156 182.29078352019187 2.767728090286255 0.06953077018260956 1.599384268047288e-05 4066 
73000 0.13961242139339447 182.76820373535156 182.29078352019187 2.4279563426971436 0.06663176417350769 3.214133585061063e-06 4066 
74000 0.14620164036750793 182.76820373535156 182.29078352019187 2.246331214904785 0.06774061918258667 1.191716637549689e-05 4066 
75000 0.15248942375183105 182.76820373535156 182.29078352019187 2.323428153991699 0.06708938628435135 1.418099145666929e-06 4066 
76000 0.1520138680934906 182.76820373535156 182.29078352019187 2.246331214904785 0.06616084277629852 1.3551994925364852e-05 4066 
77000 0.14823147654533386 182.76820373535156 182.29078352019187 2.315699815750122 0.06393419951200485 5.958136898698285e-05 4066 
78000 0.1386493742465973 182.76820373535156 182.29078352019187 2.3066093921661377 0.06309816986322403 3.214133585061063e-06 4066 
79000 0.16363374888896942 182.76820373535156 182.29078352019187 2.637695074081421 0.06881149113178253 5.742217581428122e-06 4066 
8000 0.3733888864517212 182.76820373535156 180.98722465001097 4.9040398597717285 0.20108415186405182 9.974121348932385e-05 4066 
80000 0.13589338958263397 182.76820373535156 182.29078352019187 2.220879554748535 0.06308941543102264 0.0 4066 
81000 0.16976900398731232 182.76820373535156 182.29078352019187 2.3351504802703857 0.07018554210662842 1.3889109595766058e-06 4066 
82000 0.15956540405750275 182.76820373535156 182.29078352019187 2.524846315383911 0.06806168705224991 0.0 4066 
83000 0.13573023676872253 182.76820373535156 182.29078352019187 1.8992244005203247 0.06519815325737 1.418099145666929e-06 4066 
84000 0.12977132201194763 182.76820373535156 182.29078352019187 1.9496232271194458 0.0623461939394474 2.6184388843830675e-06 4066 
85000 0.13941454887390137 182.76820373535156 182.29684612783595 2.4942338466644287 0.06240404397249222 1.3889109595766058e-06 4066 
86000 0.16213016211986542 182.76820373535156 182.29684612783595 2.489496946334839 0.06632775068283081 1.1521274245751556e-05 4066 
87000 0.13813357055187225 182.76820373535156 182.58641907604618 2.232292652130127 0.06024368479847908 1.163881734100869e-06 4066 
88000 0.14453034102916718 182.76820373535156 182.58641907604618 2.4942338466644287 0.0636826753616333 3.4011452498816652e-06 4066 
89000 0.14851981401443481 182.76820373535156 182.58641907604618 2.2357964515686035 0.06188662350177765 0.0 4066 
9000 0.3478805720806122 182.76820373535156 181.00773678914234 4.181950092315674 0.17546944320201874 1.1069359970861115e-05 4066 
90000 0.13848699629306793 182.76820373535156 182.58641907604618 2.406050443649292 0.05950868874788284 1.5047404303913936e-05 4066 
91000 0.14408282935619354 182.76820373535156 182.58641907604618 2.406050443649292 0.06296591460704803 2.0235318061168073e-06 4066 
92000 0.137141615152359 182.76820373535156 182.58641907604618 2.524846315383911 0.06060099974274635 1.4198512872098945e-05 4066 
93000 0.1499943882226944 182.76820373535156 182.53724511726185 2.767728090286255 0.06147749722003937 2.6184388843830675e-06 4066 
94000 0.13899430632591248 182.76820373535156 182.53724511726185 2.211779832839966 0.06059879809617996 2.80638432741398e-05 4066 
95000 0.14031954109668732 182.76820373535156 182.53724511726185 2.6781387329101562 0.06058146059513092 1.8793376511894166e-05 4066 
96000 0.13952228426933289 182.76820373535156 182.5447732346501 2.3066093921661377 0.06085343658924103 6.1728264881821815e-06 4066 
97000 0.1392977237701416 182.76820373535156 182.5447732346501 2.3167455196380615 0.06030341237783432 2.9809660873070243e-07 4066 
98000 0.136074036359787 182.76820373535156 182.5447732346501 2.6781387329101562 0.05943577364087105 1.5047404303913936e-05 4066 
99000 0.13299667835235596 182.76820373535156 182.5447732346501 2.0175087451934814 0.057836007326841354 1.2012555089313537e-05 4066 
